drug_id	cyp1a2_sub	cyp2c19_sub	cyp2c9_sub	cyp2d6_sub	cyp2e1_sub	cyp3a4_sub
Ubrogepant	0	0	0	0	0	1
Ulipristal	1	0	0	0	0	1
Umeclidinium	0	0	0	1	0	0
Umifenovir	1	0	1	1	1	1
Upadacitinib	0	0	0	1	0	1
V11294	0	0	1	1	0	1
VALDECOXIB	0	0	0	0	0	1
VALPROATE (VALPROIC ACID)	0	1	0	0	0	0
VALSPODAR (PSC 833; PSC; CYCLOSPORINE DERIVATIVE)	0	0	0	0	0	1
VANOXERINE ((1-[2-[BIS(4-FLUOROPHENYL)METHOXY]ETHYL]-4-(3-PHENYLPROPYL)PIPERAZINE; GBR12909)	0	0	0	0	0	1
VERAPAMIL (2,8-BIS-(3,4-DIMETHOXYPHENYL)-6-METHYL-2-ISOPROPYL-6- AZAOCTANITRILE)	0	1	1	0	0	0
VERAPAMIL (R)-, (S)-	0	0	0	0	1	0
VESNARINONE	0	0	0	0	1	1
VINBLASTINE	0	0	0	0	0	1
VINDESINE	0	0	0	0	0	1
VINORELBINE (NAVELBINE)	0	0	0	0	0	1
VINYL BROMIDE	0	0	0	0	1	0
VINYL CARBAMATE (VC)	0	0	0	0	1	0
VINYL CHLORIDE (VC)	0	0	0	0	1	0
Valbenazine	0	0	0	1	0	1
Valdecoxib	0	0	1	0	0	0
Valproic acid	0	0	1	0	0	0
Vancomycin	0	0	0	0	0	0
Vandetanib	0	0	0	0	0	1
Varenicline	0	0	0	0	0	0
Velpatasvir	0	0	0	0	0	1
Venetoclax	0	0	0	0	0	1
Venlafaxine	0	1	1	0	0	0
Vernakalant	0	0	0	1	0	0
Vicriviroc	0	0	1	0	0	0
Vigabatrin	0	0	0	0	0	0
Vilanterol	0	0	0	0	0	1
Vilazodone	0	1	0	1	0	1
Vincamin	1	0	0	1	1	1
Vinflunine	0	0	0	0	0	1
Vinorelbine	0	0	0	1	0	0
Vinpocetine	0	0	0	0	0	1
Vinyl carbamate	0	0	0	0	1	0
Vismodegib	0	0	1	0	0	1
Vorapaxar	0	0	0	0	0	1
Voriconazole	0	0	1	0	0	1
Vorinostat	0	0	0	0	0	0
Vortioxetine	0	0	1	1	0	1
Voxelotor	0	1	1	0	0	1
Voxilaprevir	1	0	0	0	0	1
WIN 55212-2	0	0	0	0	0	1
WR 148999	1	0	0	0	0	0
XYLENE M-	0	0	0	0	1	0
XYLENE O-	0	0	0	0	1	0
XYLENE P-	0	0	0	0	1	0
Xanthine	1	0	0	0	0	0
Ximelagatran	0	0	1	0	0	0
YM-64227	1	0	0	0	0	0
YM17E	1	0	0	0	0	0
YM17E (1,3-BIS[[1-CYCLOHEPTYL-3-(P-DIMETHYLAMINOPHENYL) UREIDO]METHYL]BENZENE DIHYDROCHLORIDE)	0	0	0	1	0	1
YM511 (4-[(4-BROMOBENZYL)(4-CYANOPHENYL)AMINO]-4H-1,2,4-TRIAZOLE)	0	0	0	0	0	1
YM796 ((S)-(-)-2,8-DIMETHYL-3-METHYLENE-1-OXA-8-AZASPIRO [4,5] DECANE-L-TARTARATE MONOHYDRATE)	0	0	0	0	0	1
YOHIMBINE	0	0	0	1	0	0
Yohimbine	0	0	0	0	0	1
ZALTOPROFEN	0	0	1	0	0	0
ZATOSETRON	0	0	0	0	0	1
ZD6021	0	0	0	0	0	1
ZIDOVUDINE (AZIDOTHYMIDINE; AZT; 3`-AZIDO-3`-DEOXYTHYMIDINE)	0	1	1	0	0	1
ZILEUTON, N-DEHYDROXY METABOLITE (ABBOTT-66193)	0	0	0	0	0	1
ZINC8219880	0	0	0	0	0	0
ZOLPIDEM (INSOMNIA AGENT, IMIDAZOPYRIDINE)	0	1	0	1	0	0
ZOMEPIRAC (ZP)	0	0	0	0	0	1
ZONISAMIDE (1,2-BENZISOXAZOLE-3-METHANESULFONAMIDE)	0	1	0	0	0	1
ZOPICLONE (NONBENZODIAZEPINE HYPNOTIC; CYCLOPYRROLONE)	0	0	1	0	0	1
ZOTEPINE	0	0	0	0	0	1
Zafirlukast	0	0	0	0	0	0
Zalcitabine	0	0	1	1	0	1
Zaltoprofen	0	0	1	0	0	0
Zanamivir	0	0	0	0	0	0
Zanubrutinib	0	0	0	0	0	1
Zileuton	0	0	1	0	0	0
Ziprasidone	1	0	0	0	0	0
Zolpidem	0	0	1	0	0	0
Zopiclone	0	0	0	0	1	0
Zotepine	0	0	0	1	0	0
Zoxazolamine	1	0	0	0	0	0
Zuclopenthixol	0	0	0	1	0	0
[(14)C]SITAGLIPTIN	0	0	0	0	0	1
_(25s)_2alpha_hydroxyspirosta_5_ene_3beta_yl_2_o_4_o_bis(alpha_l_rhamnopyranosyl)_beta_d_glucopyranoside	0	0	0	0	0	0
_(2r_3r_4s_5r)_6__(2r_4r_5r_6r)_4_5_dihydroxy_2_(hydroxymethyl)_6_(5prime_7_9_13_tetramethylspiro_5_oxapentacyclo_10.8.0.02_9.04_8.013_18_icosane_6_2prime_oxane__16_yl)oxyoxan_3_yl_oxy_3_hydroxy_4_5_bis__(2s_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxy_oxan_2_yl_methyl_acetate	0	0	0	0	0	0
_(2r_3s_4s_5r_6s)_6__(2r_3r_4s_5s_6r)_4_5_dihydroxy_6_(hydroxymethyl)_2___(3s_8r_9r_10r_12r_13r_14r_17s)_12_hydroxy_4_4_8_10_14_pentamethyl_17__(2s)_6_methyl_2__(2s_3r_4s_5s_6r)_3_4_5_trihydroxy_6___(2r_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl_oxymethyl_oxan_2_yl_oxyhept_5_en_2_yl__2_3_5_6_7_9_11_12_13_15_16_17_dodecahydro_1h_cyclopenta_a_phenanthren_3_yl_oxy_oxan_3_yl_oxy_3_4_5_trihydroxyoxan_2_yl_methyl_(e)_oct_2_enoate	0	0	0	0	0	0
_(2s_3r_4s_5r_6s)_4_5_dihydroxy_2_methyl_6__(2s_3s_4r_5r_6s)_2_methyl_5__(2s)_2_methylbutanoyl_oxy_6___(1r_3s_5s_6r_7r_8r_20s_22r_24r_25r_26s)_7_25_26_trihydroxy_24_(hydroxymethyl)_5_methyl_10_oxo_20_pentyl_2_4_9_21_23_pentaoxatricyclo_20.4.0.03_8_hexacosan_6_yl_oxy__4__(2s_3r_4r_5r_6s)_3_4_5_trihydroxy_6_methyloxan_2_yl_oxyoxan_3_yl_oxyoxan_3_yl__dodecanoate	0	0	0	0	0	0
_(2s_3r_4s_5s_6r)_3_4_5_trihydroxy_6_(hydroxymethyl)oxan_2_yl__(1s_3s_4s_6s_7s_11s_12s_14s_15r_16r)_4_6_14_trihydroxy_15__(2r_5s)_5_hydroxy_5_(hydroxymethyl)_6_methylheptan_2_yl__7_12_16_trimethylpentacyclo_9.7.0.01_3.03_8.012_16_octadecane_7_carboxylate	0	0	0	0	0	0
_(4s_5r_9s_10r_13r_14s)_5_formyl_14_hydroxy_5_9_dimethyl_14_tetracyclo_11.2.1.01_10.04_9_hexadecanyl_methyl_acetate	0	0	0	0	0	0
_(e)_2_6_dimethyl_6_hydroxy_1_oxoocta_2_7_dienyl_beta_d_glucopyranoside	0	0	0	0	0	0
_(tetrahydro_6alpha_ethenyl_2_2_6_trimethyl_2h_pyran)_3alpha_yl_6_o_d_apio_beta_d_furanosyl_beta_d_glucopyranoside	0	0	0	0	0	0
a-Naphthylamine	1	0	0	0	0	0
abacavir	0	0	0	0	0	0
abbott-66193	0	0	1	0	0	1
abbott_66193	1	0	0	1	0	0
abecarnil	0	0	0	0	0	0
abiraterone	0	0	0	0	0	0
abt_378	0	0	0	0	0	0
abt_438	1	1	0	1	1	0
abt_761	1	1	1	1	1	1
ac1l18ou	0	0	0	0	0	0
ac1l19re	0	0	0	0	0	0
ac1l1row	0	0	0	0	0	0
ac1l2pbb	0	0	0	0	0	0
ac1l3flx	0	0	0	0	0	0
ac1l4hof	0	0	0	0	0	0
ac1l4jln	0	0	0	0	0	0
ac1l4js1	0	0	0	0	0	0
ac1l97qh	0	0	0	0	0	0
ac1l9915	0	0	0	0	0	0
ac1l99sy	0	0	0	0	0	0
ac1l9bfs	0	0	0	0	0	0
ac1l9d7q	0	0	0	0	0	0
ac1lb0do	0	0	0	0	0	0
ac1ld56n	0	0	0	0	0	0
ac1leica	0	0	0	0	0	0
ac1lexgz	0	0	0	0	0	0
ac1lgy0l	0	0	0	0	0	0
ac1licld	0	0	0	0	0	0
ac1naxih	0	0	0	0	0	0
ac1nb6sn	0	0	0	0	0	0
ac1nsuln	0	0	0	0	0	0
ac1nsv1z	0	0	0	0	0	0
ac1nsvjs	0	0	0	0	0	0
ac1nsvp1	0	0	0	0	0	0
ac1nsxcf	0	0	0	0	0	0
ac1nszcj	0	0	0	0	0	0
ac1nt00k	0	0	0	0	0	0
ac1o51yn	0	0	0	0	0	0
ac1odtjm	0	0	0	0	0	0
ac1odw6g	0	0	0	0	0	0
ac1odw8h	0	0	0	0	0	0
acaciabiuronic_acid	0	0	0	0	0	0
acebutolol	0	0	0	0	0	0
aceclofenac	0	0	0	0	0	0
acenocoumarol	1	0	0	0	0	0
acetaldehyde	0	0	0	0	0	0
acetamidopropanal	0	0	0	0	0	0
acetaminophen	1	0	0	0	1	0
acetanilide	1	0	0	0	0	0
acetazolamide	0	0	0	0	0	0
acetoacetyl_coa	0	0	0	0	0	0
acetochlor	0	0	0	0	0	0
acetol	0	0	0	0	0	0
acetone	0	0	0	0	0	0
acetonitrile	0	0	0	0	1	0
acetoxy_valerenic_acid	0	0	0	0	0	0
acetylamino_acetic_acid	0	0	0	0	0	0
acetylcarnosine	0	0	0	0	0	0
acetylcysteine	0	0	0	0	0	0
acetylsalicylic-acid	0	0	0	0	0	0
acorusnol	0	0	0	0	0	0
acrylamide	0	0	0	0	1	0
acrylonitrile	0	0	0	0	0	0
adenosine_tetraphosphate	0	0	0	0	0	0
adenosine_thiamine_diphosphate	0	0	0	0	0	0
adinazolam	0	1	0	0	0	0
adrenochrome_o_semiquinone	0	0	0	0	0	0
aflatoxin_b1	1	0	0	0	0	0
aflatoxin_m1	0	0	0	0	0	0
agavoside_b	0	0	0	0	0	0
ajmaline	0	0	0	0	0	0
akba	0	0	0	0	0	0
akos032962061	0	0	0	0	0	0
alachlor	0	0	0	0	0	0
alanine	0	0	0	0	1	0
albendazole	1	0	0	0	0	1
albuterol	0	0	0	0	0	0
aldicarb	0	0	0	1	0	0
aldosterone_18_glucuronide	0	0	0	0	0	0
alfentanil	0	0	0	0	0	0
all-trans-retinoic acid	1	0	0	0	0	0
all_trans_retinal	1	1	0	0	0	1
all_trans_retinol	0	0	1	1	0	0
allopregnanolone	0	0	0	0	0	0
allyl_crotonate	0	0	0	0	0	0
allylmethyldisulfide	0	0	0	0	0	1
allylnitrile	0	0	0	0	1	0
almotriptan	0	0	0	0	1	0
alnustone	0	0	0	0	0	0
alosetron	1	0	0	0	0	0
alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer(d18:1/22:1(13Z))	0	0	0	0	0	0
alpha-Tocopherol acetate	0	0	0	0	0	1
alpha-hydroxymetoprolol	0	0	0	1	0	0
alpha-naphthoflavone	1	0	0	0	0	1
alpha_amyrin	0	0	0	0	0	0
alpha_asp_ile	0	0	0	0	0	0
alpha_carboxy_gamma_dodecalactone	0	0	0	0	0	0
alpha_dihydroergocryptine	0	0	0	0	0	0
alpha_elemolic_acid	0	0	0	0	0	0
alpha_hydroxy_beta_phenyl_propionic_acid	0	0	0	0	0	0
alpha_ketoglutaric_acid_oxime	0	0	0	0	0	0
alpha_l_fucose_1_phosphate	0	0	0	0	0	0
alpha_l_rhamnose	0	0	0	0	0	0
alpha_linolenoyl_ethanolamide	0	0	0	0	0	0
alpha_maltotriose	0	0	0	0	0	0
alpha_neu5ac_(2_>3)_beta_d_gal_(1_>4)_beta_d_glc_(11prime)_cer(d18:1/18:0)	0	0	0	0	0	0
alpha_ribazole_5prime_phosphate	0	0	0	0	0	0
alpha_santalol_acetate	0	0	0	0	0	0
alpha_thujone	0	0	0	0	0	0
alpha_trisaccharide	0	0	0	0	0	0
alpha_triticene	0	0	0	0	0	0
alpha_viniferin	0	0	0	0	0	0
alpidem	0	0	0	0	0	0
alprazolam	0	0	1	0	0	1
alprenolol	0	0	0	0	0	0
ambroxol	0	0	0	0	0	1
ametryne	1	0	0	0	0	1
amiflamine	0	0	0	0	0	0
amifloxacin	0	0	0	0	0	0
aminoglutethimide	0	0	0	0	0	0
aminopyrine	1	1	1	1	1	1
amiodarone	0	0	0	0	0	0
amitriptyline	1	0	0	0	0	0
amlodipine	0	0	0	0	0	1
ammc	1	0	0	0	0	0
amodiaquin	0	0	0	1	0	0
amodiaquine	0	1	0	0	0	1
amoxapine	0	0	1	0	0	1
amphetamine	0	0	0	0	0	0
amprenavir	0	0	0	0	0	0
anandamide	0	0	0	1	0	1
anastrozole	0	0	0	0	0	0
androstenedione	0	1	0	0	0	0
aniline	0	0	0	0	1	0
annopentocin_a	0	0	0	0	0	0
anthraquinone	0	0	0	0	0	0
anticopalic_acid	0	0	0	0	0	0
antipyrine	1	0	0	0	0	0
apazone	0	0	0	0	0	0
apigenin	1	0	0	0	0	1
apixaban	0	0	0	0	0	0
aprepitant	1	0	0	0	0	1
aprepitant_m1	0	0	0	0	0	1
aprindine	0	0	0	0	0	0
ar_turmerone	0	0	0	0	0	0
arabinonic_acid	0	0	0	0	0	0
arachidonic_acid	1	1	0	1	0	1
arachidonoyl_serinol	0	0	0	0	0	0
aranidipine	0	0	0	0	0	0
archangin	0	0	0	0	0	0
argatroban	0	0	0	0	0	0
arginylhistidine	0	0	0	0	0	0
aripiprazole	0	0	0	0	0	0
armodafinil	0	0	0	0	0	0
artelinic acid	0	0	0	0	0	0
artelinic_acid	0	0	0	0	0	1
artemether	0	0	0	0	0	0
artemisinin	0	0	0	1	0	0
artesunate	0	0	0	0	0	0
artonin_c	0	0	0	0	0	0
arvensoside_d	0	0	0	0	0	0
asn_arg	0	0	0	0	0	0
asn_leu	0	0	0	0	0	0
aspartic acid	0	0	0	1	0	0
aspidospermatine	0	0	0	0	0	0
aspirin	0	1	0	0	0	0
astemizole	0	0	0	0	0	1
atamestane	0	0	0	0	0	0
atazanavir	0	0	0	0	0	0
atomoxetine	0	0	1	1	1	1
atorvastatin	0	0	0	0	0	1
atovaquone	0	0	0	0	0	0
atrazine	1	0	0	0	1	1
aurantiumal	0	0	0	0	0	0
aurochrome	0	0	0	0	0	0
avanafil	0	0	0	0	0	1
avasimibe	0	0	0	0	0	0
avatrombopag	0	0	1	0	0	1
avenacin_a1	0	0	0	0	0	0
avenanthramide_1f	0	0	0	0	0	0
avitriptan	0	0	0	1	0	1
avocadienofuran	0	0	0	0	0	0
avocadynofuran	0	0	0	0	0	0
azacylonol	0	0	0	0	0	0
azamulin	0	0	0	0	0	0
azatadine	0	0	0	0	0	0
azelastine	1	0	0	0	0	0
azii	0	0	0	0	0	0
azimilide	0	0	0	0	0	0
azinphosmethyl	1	1	0	0	0	0
azithromycin	0	0	0	0	0	0
azoxymethane	0	0	0	0	1	0
barnidipine	0	0	0	1	0	1
barnidipine_M8	0	0	0	0	0	1
batatasin_iii	0	0	0	0	0	0
bdb	0	1	0	0	0	0
beclomethasone	0	0	0	0	0	1
behenoyl_coa(4_)	0	0	0	0	0	0
bendamustine	0	0	0	0	0	0
benidipine	0	0	0	0	0	0
benzamide	0	0	0	0	1	0
benzbromarone	0	0	0	0	0	0
benzene	0	0	0	0	1	0
benzidine	1	0	0	0	0	0
benzo[a]pyrene	0	0	0	0	0	0
benzo_a_pyrene	1	0	1	0	0	0
benzo_a_pyrene_7_8_diol	1	0	0	0	0	0
benzodiazepine	1	1	0	1	0	0
benzothiazole	1	0	0	0	0	0
benzoyl_glucuronide_(benzoic_acid)	0	0	0	0	0	0
benzphetamine	0	0	0	0	0	0
benztropine	0	0	0	0	0	0
benzydamine	0	0	0	0	0	0
benzyl_propionate	0	0	0	0	0	0
benzylether	0	0	0	0	0	0
benzyloxyresorufin	0	0	0	0	0	0
benzylpiperazine	1	0	0	1	0	1
bepridil	0	0	0	0	0	0
beraprost	0	1	1	1	1	1
beta-Aspartylalanine	0	0	0	0	0	0
beta-Sitosterol	0	0	0	0	0	0
beta-endosulfan	0	0	0	0	0	0
beta-naphthoflavone	1	0	0	0	0	0
beta-thujone	0	0	0	0	0	1
beta_alanyl_coa	0	0	0	0	0	0
beta_arteether	0	0	0	0	0	1
beta_d_galactopyranuronic_acid	0	0	0	0	0	0
beta_d_galactosyl_(1_>4)_beta_d_glucosyl_n_(hexacosanoyl)sphingosine	0	0	0	0	0	0
beta_d_galp_(1_>3)_beta_d_glcpnac_(1_>3)_beta_d_galp_(1_>4)_beta_d_glcp	0	0	0	0	0	0
beta_d_glucose	0	0	0	0	0	0
beta_d_glucosyl_n_(tetracosanoyl)sphingosine	0	0	0	0	0	0
beta_gal(1_>4)_beta_glcnac(1_>3)_beta_gal(1_>4)_beta_glcnac(1_>6)_beta_gal(1_>4)glc	0	0	0	0	0	0
beta_sitosterol_behenate	0	0	0	0	0	0
beta_tocopherol_skeleton	0	0	0	0	0	0
betamethasone	0	0	0	0	0	0
bexarotene	0	0	0	0	0	0
bezafibrate	0	0	0	0	0	0
bfbfc	0	0	0	0	0	1
bfc	1	0	0	0	0	0
bicifadine	0	0	0	0	0	0
bifendate	0	0	1	0	0	1
bifluranol	0	0	0	0	0	0
bifonazol	0	0	0	0	0	0
bilastine	0	0	0	0	0	0
biochanin a	0	0	0	0	0	0
biochanin_A	0	0	0	0	1	0
biochanin_a	1	1	1	1	0	0
biotin_amide	0	0	0	0	0	0
biperiden	0	0	0	0	0	0
bisdiphosphoinositol_tetrakisphosphate	0	0	0	0	0	0
bisnor	0	0	1	0	0	1
bisoprolol	0	0	0	0	0	0
blennin_b	0	0	0	0	0	0
blepharin	0	0	0	0	0	0
bmamc	1	1	1	1	0	0
bms_275183	0	0	0	0	0	1
boceprevir	0	0	0	0	0	1
boldenone	0	0	0	0	0	0
bornyl_2_methylbutyrate	0	0	0	0	0	0
bortezomib	1	0	0	0	0	0
bortezomib_M1_M2	0	1	0	0	0	1
bosentan	0	0	0	0	0	1
bovinic_acid	0	0	0	0	0	0
bpr0l075	1	1	1	1	1	1
bpu	0	0	0	0	0	0
brinzolamide	0	0	0	0	0	0
brofaromine	1	0	0	0	0	0
bromazepam	0	0	0	0	0	0
bromocriptine	0	0	0	0	0	1
bromodichloromethane	1	0	0	0	0	1
bromperidol	0	0	0	1	0	0
bropirimine	1	0	0	0	0	0
brotizolam	0	0	0	0	0	0
budesonide	0	0	0	0	0	1
budipine	0	0	0	0	0	0
buflomedil	0	0	0	0	0	0
bufuralol	1	1	0	0	0	0
bunitrolol	0	0	0	0	0	0
bupivacaine	0	1	0	1	0	0
bupranolol	0	0	0	0	0	0
buprenorphine	0	0	0	0	0	1
bupropion	0	0	0	0	0	1
buspirone	0	0	0	0	0	1
busulfan	0	0	0	0	0	0
butachlor	0	0	0	0	0	0
butadiene	0	0	0	0	0	0
butadiene_monoxide	0	0	0	0	0	0
butanoic_acid_(alphas)_alpha_methylphenethyl_ester	0	0	0	0	0	0
butrol	0	0	0	0	0	0
butyraldehyde	0	0	0	0	1	0
byzantionoside_b	0	0	0	0	0	0
cadabicilone	0	0	0	0	0	0
cadaverine	0	0	0	0	0	0
caffeine	1	0	0	0	0	1
camelliagenin_a	0	0	0	0	0	0
camelliasaponin_a1	0	0	0	0	0	0
camelliol_c	0	0	0	0	0	0
candesartan	0	0	0	0	0	0
cannabidiol	0	0	0	0	0	0
capecitabine	0	0	0	0	0	0
capmatinib	0	0	0	0	0	0
capravirine	0	0	0	0	0	0
caproylcholine	0	0	0	0	0	0
capsaicin	1	1	1	1	1	0
capsianside_f	0	0	0	0	0	0
captopril	0	0	0	0	0	0
carbamazepine	1	0	0	0	1	1
carbaryl	1	1	1	1	0	0
carbazole	1	0	0	0	0	0
carbimazole	0	0	0	0	0	0
carbocysteine	0	0	1	0	1	1
carbofuran	1	0	0	0	0	0
carbon tetrachloride	0	0	0	0	0	0
cardamonin	1	0	0	0	1	0
carebastine	0	0	0	0	0	1
carisoprodol	0	0	0	0	0	0
carp_toxin	0	0	0	0	0	0
carteolol	0	0	0	0	0	0
carvedilol	1	0	0	1	0	0
cascarillin	0	0	0	0	0	0
catechol	0	0	0	1	0	1
cathinone	0	0	0	0	0	0
ce(16:0)	0	0	0	0	0	0
cefazolin	0	0	0	0	0	0
cefonicid	0	0	0	0	0	0
ceftizoxime	0	0	0	0	0	0
celecoxib	0	1	1	0	0	1
cenobamate	0	0	0	0	0	0
cephalomannine	0	0	0	0	0	1
cer(d18:0/22:1(13z))	0	0	0	0	0	0
ceramide_(d18:1/16:0)	0	0	0	0	0	0
ceramide_(d18:1/20:0)	0	0	0	0	0	0
ceritinib	0	0	0	0	0	0
cerivastatin	0	0	0	0	0	1
cerivastatin?	0	0	0	0	0	1
cervonyl_carnitine	0	0	0	0	0	0
cetirizine	0	0	0	0	0	0
cgp71422	0	0	0	0	0	0
chaconine	0	0	0	0	0	0
chaetoglobosin_n	0	0	0	0	0	0
chalcone	1	0	0	0	0	0
chembl2074937	0	0	0	0	0	0
chembl3770775	0	0	0	0	0	0
chenodeoxycholic_acid	0	0	0	0	0	0
chenodiol	0	0	0	0	0	0
chinenoside_ii	0	0	0	0	0	0
chinenoside_iv	0	0	0	0	0	0
chloramphenicol	0	0	0	0	0	0
chlorate	0	0	0	0	0	0
chlordiazepoxide	0	0	0	0	0	0
chlorguanide	0	0	0	0	0	0
chlorodibromomethane	0	0	0	0	1	0
chloroform	0	0	1	1	0	0
chlorogenin	0	0	0	0	0	0
chloromethyl_methyl_ether	0	0	0	0	0	0
chloroquine	0	0	0	0	0	0
chlorpheniramine	0	1	0	1	0	1
chlorproguanil	0	0	0	0	0	0
chlorpromazine	1	1	0	0	0	0
chlorpromazine_compound_1	0	0	1	1	1	1
chlorpropamide	0	1	0	1	0	0
chlorpyrifos	1	0	1	0	0	0
chlorpyrifos-oxon	0	0	0	0	0	1
chlorzoxazone	1	0	0	0	1	0
cholecalciferol	0	0	0	0	0	0
cholest_5_ene	0	0	0	0	0	0
cholesta_4_6_dien_3_one	0	0	0	0	0	0
cholestenone	0	0	0	0	0	0
cholesterol	0	0	0	0	0	0
cholic_acid	0	0	0	0	0	1
chondrillasterol_3__glucosyl_(1_>2)_glucosyl_(1_>2)_glucoside_	0	0	0	0	0	0
cibenzoline	0	0	0	0	0	0
ciclesonide	0	0	0	0	0	0
cilnidipine	0	0	0	0	0	0
cilostazol	1	0	0	0	1	1
cimetidine	0	0	0	0	0	0
cinacalcet	0	0	0	1	0	0
cinitapride	0	0	0	0	0	1
cinnarizine	1	0	0	0	0	0
cinncassiol_a	0	0	0	0	0	0
cinncassiol_c2	0	0	0	0	0	0
cinncassiol_d4_2_glucoside	0	0	0	0	0	0
ciprofibrate	0	0	0	0	0	0
ciprofloxacin	0	0	0	0	0	0
ciprofloxacin**	0	0	0	0	0	0
cis-3 and trans-2-Hexenyl propionate	0	0	0	0	0	0
cis-crotononitrile	0	0	0	0	1	0
cis-parinaric acid	0	0	0	0	1	0
cis_2_butene	0	0	0	0	1	0
cis_3_hexenyl_hexanoate	0	0	0	0	0	0
cis_4_decenol	0	0	0	0	0	0
cis_beta_terpineol	0	0	0	0	0	0
cis_cis_muconic_acid	0	0	0	0	0	0
cis_ocimene	0	0	0	0	0	0
cis_tetrahydro_4_methyl_2_(2_methyl_1_propenyl)_2h_pyran	0	0	0	0	0	0
cis_vitispirane	0	0	0	0	0	0
cisapride	0	0	0	0	0	1
citalopram	0	0	0	0	0	0
citpressine_ii	0	0	0	0	0	0
citronellyl_acetate	0	0	0	0	0	0
citronellyl_beta_sophoroside	0	0	0	0	0	0
citrusinine_i	0	0	0	0	0	0
cj_12_458	0	0	0	1	0	1
cj_25879	0	0	0	0	0	0
cj_25886	0	0	0	0	0	0
cj_31335	0	0	0	0	0	0
clarithromycin	0	0	0	0	0	1
clemastine	0	0	0	0	0	0
clindamycin	0	0	0	0	0	1
clobazam	0	0	0	0	0	1
clofazimine	0	0	0	0	0	0
clofibric acid	0	0	0	0	1	0
clofibric-acid	0	0	0	0	0	0
clomethiazole	0	0	0	0	0	0
clomiphene	1	0	0	0	1	1
clomipramine	1	1	0	1	0	1
clonazepam	0	0	0	0	0	0
clonidine	0	0	0	1	0	0
clopentixol	0	0	0	0	0	0
clopidogrel	1	1	0	0	0	0
clotiazepam	1	0	0	0	0	1
clotrimazole	0	0	0	0	0	0
clozapine	1	0	0	0	1	0
cmv423	1	0	0	0	0	0
coa_20_cooh_18_oxo_ltb(_4)	0	0	0	0	0	0
cocaine	0	0	0	0	0	1
codeine	0	0	0	0	0	0
coenzyme_a	0	0	0	0	0	0
colchicine	0	0	0	0	0	1
compound_1	0	0	0	0	0	1
compound_4	0	1	1	0	0	0
compound_a	0	0	0	1	0	1
conivaptan	0	0	0	0	0	1
corilagin	0	0	0	0	0	0
corticosterone	0	0	0	0	0	0
cortisol	0	0	0	0	0	1
cortsione	0	0	0	0	0	0
cotinine	0	0	0	0	0	0
coumarin	1	0	0	0	1	0
cp_122_721	0	0	0	0	0	1
cp_125_611	1	1	0	0	1	0
cp_195543	0	0	0	0	0	0
cp_199331	0	0	0	0	0	1
cp_677_623	1	1	0	0	0	0
cpa(18:2(9z_12z)/0:0)	0	0	0	0	0	0
cqa_206_291	0	0	0	0	0	0
creatinine	1	0	0	1	0	1
cryptotanshinone	0	0	0	0	0	1
cryptoxanthin_5_6:5prime_8prime_diepoxide	0	0	0	0	0	0
ctk1g9675	0	0	0	0	0	0
curcumin	1	0	0	0	0	0
cyamemazine	1	1	0	1	0	0
cyclamic_acid	0	0	0	0	0	0
cyclic_guanosine_monophosphate	0	0	0	0	0	0
cyclo(_ala_gly)	0	0	0	0	0	0
cyclobenzaprine	1	0	0	0	0	0
cyclocalopin_b	0	0	0	0	0	0
cycloeucalanone	0	0	0	0	0	0
cycloguanil	0	1	0	0	0	1
cyclohexene	0	0	0	0	1	0
cyclohexyl_pentanoate	0	0	0	0	0	0
cyclohexylline	1	0	0	0	0	0
cyclophosphamide	0	0	0	0	0	0
cyclosporine	0	0	0	0	0	1
cyclosporine_a	0	0	0	0	0	0
cymorcin_diglucoside	0	0	0	0	0	0
cynarasaponin_c	0	0	0	0	0	0
cynaratriol	0	0	0	0	0	0
cyproterone	0	0	0	0	0	1
cys_ser	0	0	0	0	0	0
cystathionine_sulfoxide	0	0	0	0	0	0
cysteine	0	0	0	1	0	1
cytarabine	0	0	0	0	0	0
d8_isopimaric_acid	0	0	0	0	0	0
d_arabino_hexos_2_ulose	0	0	0	0	0	0
d_citronellol	0	0	0	0	0	0
d_fructose_2_6_bisphosphate	0	0	0	0	0	0
d_glucosylsphingosine	0	0	0	0	0	0
d_leu_gly	0	0	0	0	0	0
d_methionine	0	0	0	0	0	0
d_myo_inositol_4_phosphate	0	0	0	0	0	0
d_pantethine	0	0	0	0	0	0
d_proline	0	0	0	0	0	0
d_xylitol	0	0	0	0	0	0
d_xylono_1_5_lactone	0	0	0	0	0	0
da_8159	0	0	0	0	0	1
dacarbazine	1	0	0	0	1	0
dacomitinib	0	0	0	0	0	0
dadp	0	0	0	0	0	0
daidzein	0	0	0	0	0	0
dalcetrapib	1	1	1	1	0	1
dalfopristin	0	0	0	0	0	0
dammaradienol	0	0	0	0	0	0
danazol	0	0	0	0	0	0
dantrolene	0	0	0	0	0	0
dapsone	0	0	0	1	0	1
darifenacin	0	0	0	0	0	1
darunavir	0	0	0	0	0	1
